symbol,description,exchange,listedMarket,securityType
FNDH26,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 March 2026,SAFEX,SAFEX,FUTURE
FNDM26,FTSE/JSE FINANCIAL AND INDUSTRIAL 30 June 2026,SAFEX,SAFEX,FUTURE
GOL#C,GOLD Continuous Backadjusted,SAFEX,SAFEX,FUTURE
GOL#,GOLD Continuous,SAFEX,SAFEX,FUTURE
GOLU25,GOLD September 2025,SAFEX,SAFEX,FUTURE
GOLZ25,GOLD December 2025,SAFEX,SAFEX,FUTURE
KAN#C,KCBT HARD RED WINTER WHEAT Continuous Backadjusted,SAFEX,SAFEX,FUTURE
KAN#,KCBT HARD RED WINTER WHEAT Continuous,SAFEX,SAFEX,FUTURE
KANU25,KCBT HARD RED WINTER WHEAT September 2025,SAFEX,SAFEX,FUTURE
KANZ25,KCBT HARD RED WINTER WHEAT December 2025,SAFEX,SAFEX,FUTURE
KANH26,KCBT HARD RED WINTER WHEAT March 2026,SAFEX,SAFEX,FUTURE
NDI#C,FTSE/JSE INDI 25 INDEX Continuous Backadjusted,SAFEX,SAFEX,FUTURE
NDI#,FTSE/JSE INDI 25 INDEX Continuous,SAFEX,SAFEX,FUTURE
NDIU25,FTSE/JSE INDI 25 INDEX September 2025,SAFEX,SAFEX,FUTURE
NDIZ25,FTSE/JSE INDI 25 INDEX December 2025,SAFEX,SAFEX,FUTURE
NDIH26,FTSE/JSE INDI 25 INDEX March 2026,SAFEX,SAFEX,FUTURE
NDIM26,FTSE/JSE INDI 25 INDEX June 2026,SAFEX,SAFEX,FUTURE
OIL#C,CBOT SOYBEAN OILS Continuous Backadjusted,SAFEX,SAFEX,FUTURE
OIL#,CBOT SOYBEAN OILS Continuous,SAFEX,SAFEX,FUTURE
OILU25,CBOT SOYBEAN OILS September 2025,SAFEX,SAFEX,FUTURE
OILZ25,CBOT SOYBEAN OILS December 2025,SAFEX,SAFEX,FUTURE
OILH26,CBOT SOYBEAN OILS March 2026,SAFEX,SAFEX,FUTURE
PLA#C,PLATINUM Continuous Backadjusted,SAFEX,SAFEX,FUTURE
PLA#,PLATINUM Continuous,SAFEX,SAFEX,FUTURE
PLAU25,PLATINUM September 2025,SAFEX,SAFEX,FUTURE
PLAZ25,PLATINUM December 2025,SAFEX,SAFEX,FUTURE
RED#C,CHICAGO WHEAT Continuous Backadjusted,SAFEX,SAFEX,FUTURE
RED#,CHICAGO WHEAT Continuous,SAFEX,SAFEX,FUTURE
REDU25,CHICAGO WHEAT September 2025,SAFEX,SAFEX,FUTURE
REDZ25,CHICAGO WHEAT December 2025,SAFEX,SAFEX,FUTURE
REDH26,CHICAGO WHEAT March 2026,SAFEX,SAFEX,FUTURE
RES#C,FTSE/JSE RESI 10 INDEX Continuous Backadjusted,SAFEX,SAFEX,FUTURE
RES#,FTSE/JSE RESI 10 INDEX Continuous,SAFEX,SAFEX,FUTURE
RESN25,FTSE/JSE RESI 10 INDEX July 2025,SAFEX,SAFEX,FUTURE
RESQ25,FTSE/JSE RESI 10 INDEX August 2025,SAFEX,SAFEX,FUTURE
RESU25,FTSE/JSE RESI 10 INDEX September 2025,SAFEX,SAFEX,FUTURE
RESV25,FTSE/JSE RESI 10 INDEX October 2025,SAFEX,SAFEX,FUTURE
RESX25,FTSE/JSE RESI 10 INDEX November 2025,SAFEX,SAFEX,FUTURE
RESZ25,FTSE/JSE RESI 10 INDEX December 2025,SAFEX,SAFEX,FUTURE
RESF26,FTSE/JSE RESI 10 INDEX January 2026,SAFEX,SAFEX,FUTURE
RESG26,FTSE/JSE RESI 10 INDEX February 2026,SAFEX,SAFEX,FUTURE
RESH26,FTSE/JSE RESI 10 INDEX March 2026,SAFEX,SAFEX,FUTURE
RESJ26,FTSE/JSE RESI 10 INDEX April 2026,SAFEX,SAFEX,FUTURE
RESK26,FTSE/JSE RESI 10 INDEX May 2026,SAFEX,SAFEX,FUTURE
RESM26,FTSE/JSE RESI 10 INDEX June 2026,SAFEX,SAFEX,FUTURE
RESN26,FTSE/JSE RESI 10 INDEX July 2026,SAFEX,SAFEX,FUTURE
RESQ26,FTSE/JSE RESI 10 INDEX August 2026,SAFEX,SAFEX,FUTURE
SLV#C,SILVER Continuous Backadjusted,SAFEX,SAFEX,FUTURE
SLV#,SILVER Continuous,SAFEX,SAFEX,FUTURE
SLVU25,SILVER September 2025,SAFEX,SAFEX,FUTURE
SLVZ25,SILVER December 2025,SAFEX,SAFEX,FUTURE
SUN#C,SUNFLOWER SEEDS Continuous Backadjusted,SAFEX,SAFEX,FUTURE
SUN#,SUNFLOWER SEEDS Continuous,SAFEX,SAFEX,FUTURE
SUNN25,SUNFLOWER SEEDS July 2025,SAFEX,SAFEX,FUTURE
SUNQ25,SUNFLOWER SEEDS August 2025,SAFEX,SAFEX,FUTURE
SUNU25,SUNFLOWER SEEDS September 2025,SAFEX,SAFEX,FUTURE
SUNZ25,SUNFLOWER SEEDS December 2025,SAFEX,SAFEX,FUTURE
SUNH26,SUNFLOWER SEEDS March 2026,SAFEX,SAFEX,FUTURE
SUNK26,SUNFLOWER SEEDS May 2026,SAFEX,SAFEX,FUTURE
SUNN26,SUNFLOWER SEEDS July 2026,SAFEX,SAFEX,FUTURE
WEA#C,WHEAT RANDFONTEIN Continuous Backadjusted,SAFEX,SAFEX,FUTURE
WEA#,WHEAT RANDFONTEIN Continuous,SAFEX,SAFEX,FUTURE
WEAN25,WHEAT RANDFONTEIN July 2025,SAFEX,SAFEX,FUTURE
WEAQ25,WHEAT RANDFONTEIN August 2025,SAFEX,SAFEX,FUTURE
WEAU25,WHEAT RANDFONTEIN September 2025,SAFEX,SAFEX,FUTURE
WEAZ25,WHEAT RANDFONTEIN December 2025,SAFEX,SAFEX,FUTURE
WEAH26,WHEAT RANDFONTEIN March 2026,SAFEX,SAFEX,FUTURE
WEAK26,WHEAT RANDFONTEIN May 2026,SAFEX,SAFEX,FUTURE
WEAN26,WHEAT RANDFONTEIN July 2026,SAFEX,SAFEX,FUTURE
WMA#C,WHITE MAIZE Continuous Backadjusted,SAFEX,SAFEX,FUTURE
WMA#,WHITE MAIZE Continuous,SAFEX,SAFEX,FUTURE
WMAN25,WHITE MAIZE July 2025,SAFEX,SAFEX,FUTURE
WMAQ25,WHITE MAIZE August 2025,SAFEX,SAFEX,FUTURE
WMAU25,WHITE MAIZE September 2025,SAFEX,SAFEX,FUTURE
WMAZ25,WHITE MAIZE December 2025,SAFEX,SAFEX,FUTURE
WMAG26,WHITE MAIZE February 2026,SAFEX,SAFEX,FUTURE
WMAH26,WHITE MAIZE March 2026,SAFEX,SAFEX,FUTURE
WMAK26,WHITE MAIZE May 2026,SAFEX,SAFEX,FUTURE
WMAN26,WHITE MAIZE July 2026,SAFEX,SAFEX,FUTURE
WPT#C,WHITE MAIZE GRADE 2 Continuous Backadjusted,SAFEX,SAFEX,FUTURE
WPT#,WHITE MAIZE GRADE 2 Continuous,SAFEX,SAFEX,FUTURE
WPTN25,WHITE MAIZE GRADE 2 July 2025,SAFEX,SAFEX,FUTURE
WPTU25,WHITE MAIZE GRADE 2 September 2025,SAFEX,SAFEX,FUTURE
WPTZ25,WHITE MAIZE GRADE 2 December 2025,SAFEX,SAFEX,FUTURE
WTO#C,WEST TEXAS INTERMEDIATE CRUDE Continuous Backadjusted,SAFEX,SAFEX,FUTURE
WTO#,WEST TEXAS INTERMEDIATE CRUDE Continuous,SAFEX,SAFEX,FUTURE
WTOU25,WEST TEXAS INTERMEDIATE CRUDE September 2025,SAFEX,SAFEX,FUTURE
WTOZ25,WEST TEXAS INTERMEDIATE CRUDE December 2025,SAFEX,SAFEX,FUTURE
YMA#C,YELLOW MAIZE Continuous Backadjusted,SAFEX,SAFEX,FUTURE
YMA#,YELLOW MAIZE Continuous,SAFEX,SAFEX,FUTURE
YMAN25,YELLOW MAIZE July 2025,SAFEX,SAFEX,FUTURE
YMAQ25,YELLOW MAIZE August 2025,SAFEX,SAFEX,FUTURE
YMAU25,YELLOW MAIZE September 2025,SAFEX,SAFEX,FUTURE
YMAZ25,YELLOW MAIZE December 2025,SAFEX,SAFEX,FUTURE
YMAG26,YELLOW MAIZE February 2026,SAFEX,SAFEX,FUTURE
YMAH26,YELLOW MAIZE March 2026,SAFEX,SAFEX,FUTURE
YMAK26,YELLOW MAIZE May 2026,SAFEX,SAFEX,FUTURE
YMAN26,YELLOW MAIZE July 2026,SAFEX,SAFEX,FUTURE
YPT#C,YELLOW MAIZE GRADE 2 Continuous Backadjusted,SAFEX,SAFEX,FUTURE
YPT#,YELLOW MAIZE GRADE 2 Continuous,SAFEX,SAFEX,FUTURE
YPTN25,YELLOW MAIZE GRADE 2 July 2025,SAFEX,SAFEX,FUTURE
YPTU25,YELLOW MAIZE GRADE 2 September 2025,SAFEX,SAFEX,FUTURE
YPTZ25,YELLOW MAIZE GRADE 2 December 2025,SAFEX,SAFEX,FUTURE
